clip_id,bird_name,scientific_name,family,xeno_canto_recording_id,recordist,source_url,license_name,license_url,original_length_seconds,clip_start_seconds,clip_end_seconds,clip_length_seconds,modified,commercial_allowed,derivatives_allowed,share_alike_required,app_safe,app_safe_reason
438,Sooty Shearwater,Ardenna grisea,Shearwaters and Petrels (Procellariidae),845182,Daniel Parker,https://xeno-canto.org/845182,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,5.0,0.0,5.0,5.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
324,Sooty Tern,Onychoprion fuscatus,"Gulls, Terns, and Skimmers (Laridae)",766345,Saxony Charlot,https://xeno-canto.org/766345,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,23.0,0.0,20.0,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
197,Sora,Porzana carolina,"Rails, Gallinules, and Coots (Rallidae)",904792,Valerie Heemstra,https://xeno-canto.org/904792,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,17.0,0.0,17.0,17.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
299,South Polar Skua,Stercorarius maccormicki,Skuas and Jaegers (Stercorariidae),953125,steve,https://xeno-canto.org/953125,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/,9.0,0.0,9.0,9.0,yes,yes,yes,yes,yes,"Commercial derivatives allowed, but the trimmed clip must remain under the same ShareAlike license."
224,Southern Lapwing,Vanellus chilensis,Lapwings and Plovers (Charadriidae),1052033,rafarrinho,https://xeno-canto.org/1052033,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,25.0,0.0,20.0,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
737,Southern Martin,Progne elegans,Swallows (Hirundinidae),396791,Étienne Leroy,https://xeno-canto.org/396791,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,15.0,0.0,15.0,15.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
52,Spectacled Eider,Somateria fischeri,"Ducks, Geese, and Swans (Anatidae)",917231,Daniel Lopez-Velasco / Ornis Birding,https://xeno-canto.org/917231,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,49.0,6.33,26.33,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
256,Spoon-billed Sandpiper,Calidris pygmaea (pygmea),"Sandpipers, Phalaropes, and Allies (Scolopacidae)",1038169,雪鼬,https://xeno-canto.org/1038169,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,9.0,0.0,9.0,9.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
985,Spot-breasted Oriole,Icterus pectoralis,Blackbirds (Icteridae),302205,Paul Marvin,https://xeno-canto.org/302205,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,69.0,13.0,33.0,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
123,Spotted Dove,Spilopelia chinensis,Pigeons and Doves (Columbidae),929861,Paul Driver,https://xeno-canto.org/929861,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,45.0,5.0,25.0,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
834,Spotted Flycatcher,Muscicapa striata,Old World Flycatchers (Muscicapidae),1082918,Petter Westberg,https://xeno-canto.org/1082918,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,33.0,1.0,21.0,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
189,Spotted Rail,Pardirallus maculatus,"Rails, Gallinules, and Coots (Rallidae)",943860,José Menéndez,https://xeno-canto.org/943860,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,8.0,0.0,8.0,8.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
288,Spotted Redshank,Tringa erythropus,"Sandpipers, Phalaropes, and Allies (Scolopacidae)",1088553,Petter Westberg,https://xeno-canto.org/1088553,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,25.0,0.0,20.0,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
281,Spotted Sandpiper,Actitis macularius,"Sandpipers, Phalaropes, and Allies (Scolopacidae)",559004,Ron Overholtz,https://xeno-canto.org/559004,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,10.0,0.0,10.0,10.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
972,Spotted Towhee,Pipilo maculatus,Towhees and Sparrows (Passerellidae),1105876,Manuel Grosselet,https://xeno-canto.org/1105876,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,41.0,3.67,23.67,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
871,Sprague's Pipit,Anthus spragueii,Wagtails and Pipits (Motacillidae),180100,Andrew Spencer,https://xeno-canto.org/180100,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,116.0,28.67,48.67,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
80,Spruce Grouse,Canachites canadensis,"Partridges, Grouse, Turkeys, and Old World Quail (Phasianidae)",269222,Frank Lambert,https://xeno-canto.org/269222,CC BY-NC-ND 4.0,https://creativecommons.org/licenses/by-nc-nd/4.0/,11.0,0.0,11.0,11.0,yes,no,no,no,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
58,Stejneger's Scoter,Melanitta stejnegeri,"Ducks, Geese, and Swans (Anatidae)",833157,Martin Billard,https://xeno-canto.org/833157,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,15.0,0.0,15.0,15.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
51,Steller's Eider,Polysticta stelleri,"Ducks, Geese, and Swans (Anatidae)",203462,Andrew Spencer,https://xeno-canto.org/203462,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,145.0,38.33,58.33,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
688,Steller's Jay,Cyanocitta stelleri,Jays and Crows (Corvidae),603263,Thomas Magarian,https://xeno-canto.org/603263,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,24.0,0.0,20.0,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
509,Steller's Sea-Eagle,Haliaeetus pelagicus,"Hawks, Kites, Eagles, and Allies (Accipitridae)",1015170,Melissa Hafting,https://xeno-canto.org/1015170,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,2.0,0.0,2.0,2.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
252,Stilt Sandpiper,Calidris himantopus,"Sandpipers, Phalaropes, and Allies (Scolopacidae)",203568,Andrew Spencer,https://xeno-canto.org/203568,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,76.0,15.33,35.33,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
983,Streak-backed Oriole,Icterus pustulatus,Blackbirds (Icteridae),630420,Thomas G. Graves,https://xeno-canto.org/630420,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,8.0,0.0,8.0,8.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
431,Streaked Shearwater,Calonectris leucomelas,Shearwaters and Petrels (Procellariidae),581448,xuky,https://xeno-canto.org/581448,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,10.0,0.0,10.0,10.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
546,Stygian Owl,Asio stygius,Typical Owls (Strigidae),1082021,Alejandro Bodrati &amp; Facundo Di Sallo,https://xeno-canto.org/1082021,CC BY-NC-ND 4.0,https://creativecommons.org/licenses/by-nc-nd/4.0/,144.0,38.0,58.0,20.0,yes,no,no,no,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
625,Sulphur-bellied Flycatcher,Myiodynastes luteiventris,Tyrant Flycatchers (Tyrannidae),35323,Andrew Spencer,https://xeno-canto.org/35323,CC BY-NC-ND 2.5,https://creativecommons.org/licenses/by-nc-nd/2.5/,30.0,0.0,20.0,20.0,yes,no,no,no,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
1058,Summer Tanager,Piranga rubra,"Cardinals, Piranga Tanagers and Allies (Cardinalidae)",1008566,Scott Crabtree,https://xeno-canto.org/1008566,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,45.0,5.0,25.0,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
1110,Summer Tanager,Piranga rubra,"Cardinals, Piranga Tanagers and Allies (Cardinalidae)",57407,Jeremiah Trimble,https://xeno-canto.org/57407,CC BY-NC-ND 2.5,https://creativecommons.org/licenses/by-nc-nd/2.5/,18.0,0.0,18.0,18.0,yes,no,no,no,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
183,Sungrebe,Heliornis fulica,Sungrebes (Heliornithidae),790481,JAYRSON ARAUJO DE OLIVEIRA,https://xeno-canto.org/790481,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,5.0,0.0,5.0,5.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
56,Surf Scoter,Melanitta perspicillata,"Ducks, Geese, and Swans (Anatidae)",452395,Bruce Lagerquist,https://xeno-canto.org/452395,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,5.0,0.0,5.0,5.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
248,Surfbird,Calidris virgata,"Sandpipers, Phalaropes, and Allies (Scolopacidae)",243979,Davyd Betchkal,https://xeno-canto.org/243979,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,14.0,0.0,14.0,14.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
523,Swainson's Hawk,Buteo swainsoni,"Hawks, Kites, Eagles, and Allies (Accipitridae)",736223,Sue Riffe,https://xeno-canto.org/736223,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,5.0,0.0,5.0,5.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
814,Swainson's Thrush,Catharus ustulatus,Thrushes (Turdidae),1046353,AUDEVARD Aurélien,https://xeno-canto.org/1046353,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,36.0,2.0,22.0,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
1010,Swainson's Warbler,Limnothlypis swainsonii,Wood-Warblers (Parulidae),1002055,Sue Riffe,https://xeno-canto.org/1002055,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,58.0,9.33,29.33,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
346,Swallow-tailed Gull,Creagrus furcatus,"Gulls, Terns, and Skimmers (Laridae)",114155,Eric DeFonso,https://xeno-canto.org/114155,CC BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,12.0,0.0,12.0,12.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
496,Swallow-tailed Kite,Elanoides forficatus,"Hawks, Kites, Eagles, and Allies (Accipitridae)",712982,Bruce Lagerquist,https://xeno-canto.org/712982,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,6.0,0.0,6.0,6.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
966,Swamp Sparrow,Melospiza georgiana,Towhees and Sparrows (Passerellidae),938119,Sue Riffe,https://xeno-canto.org/938119,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,51.0,7.0,27.0,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
404,Swinhoe's Storm-Petrel,Hydrobates monorhis,Northern Storm-Petrels (Hydrobatidae),755168,Haemin Seo,https://xeno-canto.org/755168,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,145.0,38.33,58.33,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
427,Tahiti Petrel,Pseudobulweria rostrata,Shearwaters and Petrels (Procellariidae),305358,Nicolas Delelis,https://xeno-canto.org/305358,CC BY-NC-ND 4.0,https://creativecommons.org/licenses/by-nc-nd/4.0/,36.0,2.0,22.0,20.0,yes,no,no,no,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
9,Taiga Bean-Goose,Anser fabalis,"Ducks, Geese, and Swans (Anatidae)",783767,Jarek Matusiak,https://xeno-canto.org/783767,CC BY-NC-ND 4.0,https://creativecommons.org/licenses/by-nc-nd/4.0/,71.0,13.67,33.67,20.0,yes,no,no,no,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
844,Taiga Flycatcher,Ficedula albicilla,Old World Flycatchers (Muscicapidae),1024459,Richard E. Webster,https://xeno-canto.org/1024459,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,52.0,7.33,27.33,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
700,Tamaulipas Crow,Corvus imparatus,Jays and Crows (Corvidae),80686,Daniel Lane,https://xeno-canto.org/80686,CC BY-NC-ND 2.5,https://creativecommons.org/licenses/by-nc-nd/2.5/,107.0,25.67,45.67,20.0,yes,no,no,no,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
993,Tawny-shouldered Blackbird,Agelaius humeralis,Blackbirds (Icteridae),997840,FREDERIC Lionel,https://xeno-canto.org/997840,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,7.0,0.0,7.0,7.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
254,Temminck's Stint,Calidris temminckii,"Sandpipers, Phalaropes, and Allies (Scolopacidae)",383733,Terje Kolaas,https://xeno-canto.org/383733,CC BY-NC-ND 4.0,https://creativecommons.org/licenses/by-nc-nd/4.0/,7.0,0.0,7.0,7.0,yes,no,no,no,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
1012,Tennessee Warbler,Leiothlypis peregrina,Wood-Warblers (Parulidae),1074864,Paul Driver,https://xeno-canto.org/1074864,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,19.0,0.0,19.0,19.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
1094,Tennessee Warbler,Leiothlypis peregrina,Wood-Warblers (Parulidae),1014433,Stanislas Wroza,https://xeno-canto.org/1014433,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,63.0,11.0,31.0,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
279,Terek Sandpiper,Xenus cinereus,"Sandpipers, Phalaropes, and Allies (Scolopacidae)",837853,Ray Tsu 诸仁,https://xeno-canto.org/837853,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,12.0,0.0,12.0,12.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
632,Thick-billed Kingbird,Tyrannus crassirostris,Tyrant Flycatchers (Tyrannidae),776329,Scott Olmstead,https://xeno-canto.org/776329,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,14.0,0.0,14.0,14.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
919,Thick-billed Longspur,Rhynchophanes mccownii,Longspurs and Snow Buntings (Calcariidae),153625,Paul Marvin,https://xeno-canto.org/153625,CC BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,83.0,17.67,37.67,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
305,Thick-billed Murre,Uria lomvia,"Auks, Murres, and Puffins (Alcidae)",141229,Andrew Spencer,https://xeno-canto.org/141229,CC BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,140.0,36.67,56.67,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
602,Thick-billed Parrot,Rhynchopsitta pachyrhyncha,"Parakeets, Macaws, Amazons, and Parrots (Psittacidae)",337734,Richard E. Webster,https://xeno-canto.org/337734,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,32.0,0.67,20.67,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
662,Thick-billed Vireo,Vireo crassirostris,Vireos (Vireonidae),1035681,Gregory Askew,https://xeno-canto.org/1035681,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,36.0,2.0,22.0,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
719,Thick-billed Warbler,Arundinax aedon,Reed Warblers (Acrocephalidae),1058609,Manuel Oudard,https://xeno-canto.org/1058609,CC BY-NC-ND 4.0,https://creativecommons.org/licenses/by-nc-nd/4.0/,62.0,10.67,30.67,20.0,yes,no,no,no,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
805,Townsend's Solitaire,Myadestes townsendi,Thrushes (Turdidae),961985,A Richardson,https://xeno-canto.org/961985,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,25.0,0.0,20.0,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
1045,Townsend's Warbler,Setophaga townsendi,Wood-Warblers (Parulidae),710935,Paul Marvin,https://xeno-canto.org/710935,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,99.0,23.0,43.0,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
866,Tree Pipit,Anthus trivialis,Wagtails and Pipits (Motacillidae),1105970,Petter Westberg,https://xeno-canto.org/1105970,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,100.0,23.33,43.33,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
729,Tree Swallow,Tachycineta bicolor,Swallows (Hirundinidae),1045720,AUDEVARD Aurélien,https://xeno-canto.org/1045720,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,15.0,0.0,15.0,15.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
992,Tricolored Blackbird,Agelaius tricolor,Blackbirds (Icteridae),779908,Ed Pandolfino,https://xeno-canto.org/779908,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,86.0,18.67,38.67,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
477,Tricolored Heron,Egretta tricolor,"Bitterns, Herons, and Allies (Ardeidae)",705371,Paul Driver,https://xeno-canto.org/705371,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,14.0,0.0,14.0,14.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
854,Tricolored Munia,Lonchura malacca,Waxbills (Estrildidae),665318,Sreekumar Chirukandoth,https://xeno-canto.org/665318,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,3.0,0.0,3.0,3.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
415,Trindade Petrel,Pterodroma arminjoniana,Shearwaters and Petrels (Procellariidae),77650,Guilherme R R Brito,https://xeno-canto.org/77650,CC BY-NC-ND 2.5,https://creativecommons.org/licenses/by-nc-nd/2.5/,37.0,2.33,22.33,20.0,yes,no,no,no,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
409,Tristram's Storm-Petrel,Hydrobates tristrami,Northern Storm-Petrels (Hydrobatidae),441709,Drew Lindow,https://xeno-canto.org/441709,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,19.0,0.0,19.0,19.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
629,Tropical Kingbird,Tyrannus melancholicus,Tyrant Flycatchers (Tyrannidae),383699,Eric Hough,https://xeno-canto.org/383699,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,22.0,0.0,20.0,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
1030,Tropical Parula,Setophaga pitiayumi,Wood-Warblers (Parulidae),147504,Paul Marvin,https://xeno-canto.org/147504,CC BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,132.0,34.0,54.0,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
18,Trumpeter Swan,Cygnus buccinator,"Ducks, Geese, and Swans (Anatidae)",640710,Bruce Lagerquist,https://xeno-canto.org/640710,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,15.0,0.0,15.0,15.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
48,Tufted Duck,Aythya fuligula,"Ducks, Geese, and Swans (Anatidae)",1085464,Timo Roeke,https://xeno-canto.org/1085464,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,20.0,0.0,20.0,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
639,Tufted Flycatcher,Mitrephanes phaeocercus,Tyrant Flycatchers (Tyrannidae),317334,Steve Hampton,https://xeno-canto.org/317334,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,44.0,4.67,24.67,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
715,Tufted Titmouse,Baeolophus bicolor,Chickadees and Titmice (Paridae),1093532,Mario Reyes Jr,https://xeno-canto.org/1093532,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,60.0,10.0,30.0,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
10,Tundra Bean-Goose,Anser serrirostris,"Ducks, Geese, and Swans (Anatidae)",839239,Dan P  Bilderback,https://xeno-canto.org/839239,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,14.0,0.0,14.0,14.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
19,Tundra Swan,Cygnus columbianus,"Ducks, Geese, and Swans (Anatidae)",92086,Andrew Spencer,https://xeno-canto.org/92086,CC BY-NC-ND 2.5,https://creativecommons.org/licenses/by-nc-nd/2.5/,14.0,0.0,14.0,14.0,yes,no,no,no,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
491,Turkey Vulture,Cathartes aura,New World Vultures (Cathartidae),381486,Andrew Spencer,https://xeno-canto.org/381486,CC BY-NC-ND 4.0,https://creativecommons.org/licenses/by-nc-nd/4.0/,152.0,40.67,60.67,20.0,yes,no,no,no,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
231,Upland Sandpiper,Bartramia longicauda,"Sandpipers, Phalaropes, and Allies (Scolopacidae)",861197,Stanislas Wroza,https://xeno-canto.org/861197,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,13.0,0.0,13.0,13.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
1072,Varied Bunting,Passerina versicolor,"Cardinals, Piranga Tanagers and Allies (Cardinalidae)",821217,Richard E. Webster,https://xeno-canto.org/821217,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,70.0,13.33,33.33,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
830,Varied Thrush,Ixoreus naevius,Thrushes (Turdidae),1048897,AUDEVARD Aurélien,https://xeno-canto.org/1048897,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,27.0,0.0,20.0,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
627,Variegated Flycatcher,Empidonomus varius,Tyrant Flycatchers (Tyrannidae),974149,JAYRSON ARAUJO DE OLIVEIRA,https://xeno-canto.org/974149,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,13.0,0.0,13.0,13.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
153,Vaux's Swift,Chaetura vauxi,Swifts (Apodidae),264029,Elias Aristides Elias,https://xeno-canto.org/264029,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,105.0,25.0,45.0,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
811,Veery,Catharus fuscescens,Thrushes (Turdidae),924425,Oscar Gordo,https://xeno-canto.org/924425,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,15.0,0.0,15.0,15.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
370,Vega Gull,Larus vegae,"Gulls, Terns, and Skimmers (Laridae)",140809,Andrew Spencer,https://xeno-canto.org/140809,CC BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,11.0,0.0,11.0,11.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
704,Verdin,Auriparus flaviceps,Verdin (Remizidae),703927,Paul Marvin,https://xeno-canto.org/703927,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,120.0,30.0,50.0,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
659,Vermilion Flycatcher,Pyrocephalus rubinus,Tyrant Flycatchers (Tyrannidae),29069,Jason Beason,https://xeno-canto.org/29069,CC BY-NC-ND 2.5,https://creativecommons.org/licenses/by-nc-nd/2.5/,38.0,2.67,22.67,20.0,yes,no,no,no,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
956,Vesper Sparrow,Pooecetes gramineus,Towhees and Sparrows (Passerellidae),1083474,Sue Riffe,https://xeno-canto.org/1083474,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,40.0,3.33,23.33,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
179,Violet-crowned Hummingbird,Ramosomyia violiceps,Hummingbirds (Trochilidae),71377,Richard C. Hoyer,https://xeno-canto.org/71377,CC BY-NC-ND 2.5,https://creativecommons.org/licenses/by-nc-nd/2.5/,53.0,7.67,27.67,20.0,yes,no,no,no,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
731,Violet-green Swallow,Tachycineta thalassina,Swallows (Hirundinidae),512415,Rick Sharloch,https://xeno-canto.org/512415,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,136.0,35.33,55.33,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
